100,10,10,300,0.01,0.45673370361328125,124.59999999999854
100,10,10,300,0.01,0.4602377414703369,17.0
100,10,10,300,0.01,0.4951338768005371,0.0
100,10,10,300,0.01,0.4893150329589844,148.0
100,10,10,300,0.01,1.440359115600586,112.19999999999709
100,10,10,300,0.01,0.4652140140533447,112.19999999999709
100,10,10,300,0.01,0.5310623645782471,0.0
100,10,10,300,0.01,0.4493722915649414,0.0
100,10,10,300,0.01,0.4477357864379883,160.79999999999563
100,10,10,300,0.01,0.4441714286804199,209.59999999999854
100,10,20,300,0.01,0.4462604522705078,0.0
100,10,20,300,0.01,0.46140480041503906,112.19999999999709
100,10,20,300,0.01,0.4487009048461914,300.0
100,10,20,300,0.01,0.6171064376831055,112.19999999999709
100,10,20,300,0.01,0.4407479763031006,0.0
100,10,20,300,0.01,0.45551228523254395,0.0
100,10,20,300,0.01,0.4449272155761719,0.0
100,10,20,300,0.01,0.7030532360076904,272.0
100,10,20,300,0.01,0.5232007503509521,100.0
100,10,20,300,0.01,0.6042122840881348,269.1999999999971
100,10,30,300,0.01,0.6926794052124023,100.0
100,10,30,300,0.01,0.4582500457763672,131.79999999999563
100,10,30,300,0.01,0.4592752456665039,58.0
100,10,30,300,0.01,0.4677009582519531,112.19999999999709
100,10,30,300,0.01,0.4536473751068115,0.0
100,10,30,300,0.01,0.44870901107788086,112.19999999999709
100,10,30,300,0.01,0.45885467529296875,173.59999999999854
100,10,30,300,0.01,0.4456906318664551,0.0
100,10,30,300,0.01,0.45772552490234375,58.0
100,10,30,300,0.01,0.46611452102661133,0.0
100,10,40,300,0.01,0.4509248733520508,58.0
100,10,40,300,0.01,0.47966575622558594,131.79999999999563
100,10,40,300,0.01,0.46480250358581543,58.0
100,10,40,300,0.01,0.44731998443603516,172.1999999999971
100,10,40,300,0.01,0.4506971836090088,131.79999999999563
100,10,40,300,0.01,0.5288600921630859,17.0
100,10,40,300,0.01,0.4461092948913574,58.0
100,10,40,300,0.01,0.4445054531097412,314.0
100,10,40,300,0.01,0.4447479248046875,156.0
100,10,40,300,0.01,0.48946356773376465,0.0
100,10,50,300,0.01,0.47575998306274414,58.0
100,10,50,300,0.01,0.47292137145996094,17.0
100,10,50,300,0.01,0.6057088375091553,0.0
100,10,50,300,0.01,0.45265674591064453,174.59999999999854
100,10,50,300,0.01,0.4507606029510498,17.0
100,10,50,300,0.01,0.45043063163757324,150.79999999999563
100,10,50,300,0.01,0.4730076789855957,0.0
100,10,50,300,0.01,0.46794795989990234,58.0
100,10,50,300,0.01,0.4468240737915039,58.0
100,10,50,300,0.01,0.45165276527404785,116.19999999999709
100,10,60,300,0.01,0.4457125663757324,0.0
100,10,60,300,0.01,0.529935359954834,131.79999999999563
100,10,60,300,0.01,0.4722762107849121,0.0
100,10,60,300,0.01,0.45697736740112305,17.0
100,10,60,300,0.01,0.5079183578491211,131.79999999999563
100,10,60,300,0.01,0.627539873123169,0.0
100,10,60,300,0.01,0.475269079208374,0.0
100,10,60,300,0.01,0.4653494358062744,0.0
100,10,60,300,0.01,0.4477121829986572,156.0
100,10,60,300,0.01,0.4502687454223633,17.0
100,10,70,300,0.01,0.45004725456237793,0.0
100,10,70,300,0.01,0.45081043243408203,0.0
100,10,70,300,0.01,0.44965362548828125,0.0
100,10,70,300,0.01,0.4602091312408447,58.0
100,10,70,300,0.01,0.4485127925872803,17.0
100,10,70,300,0.01,0.4550800323486328,131.79999999999563
100,10,70,300,0.01,0.4531896114349365,58.0
100,10,70,300,0.01,0.45017266273498535,0.0
100,10,70,300,0.01,0.49761533737182617,58.0
100,10,70,300,0.01,0.44873738288879395,58.0
100,10,80,300,0.01,0.46071958541870117,17.0
100,10,80,300,0.01,0.4534339904785156,58.0
100,10,80,300,0.01,0.4708709716796875,119.59999999999854
100,10,80,300,0.01,0.45566439628601074,0.0
100,10,80,300,0.01,0.4529550075531006,141.79999999999563
100,10,80,300,0.01,0.459728479385376,58.0
100,10,80,300,0.01,0.45400071144104004,131.79999999999563
100,10,80,300,0.01,0.4555931091308594,58.0
100,10,80,300,0.01,0.4501943588256836,119.59999999999854
100,10,80,300,0.01,0.44937968254089355,58.0
100,10,90,300,0.01,0.47057032585144043,112.19999999999709
100,10,90,300,0.01,0.4615159034729004,58.0
100,10,90,300,0.01,0.45955872535705566,0.0
100,10,90,300,0.01,0.4567246437072754,116.19999999999709
100,10,90,300,0.01,0.45899176597595215,100.0
100,10,90,300,0.01,0.45635271072387695,0.0
100,10,90,300,0.01,0.4591095447540283,100.0
100,10,90,300,0.01,0.4579803943634033,17.0
100,10,90,300,0.01,0.45967531204223633,116.19999999999709
100,10,90,300,0.01,0.4603397846221924,58.0
100,10,100,300,0.01,0.47036194801330566,0.0
100,10,100,300,0.01,0.45739054679870605,58.0
100,10,100,300,0.01,0.46312785148620605,58.0
100,10,100,300,0.01,0.4644136428833008,131.79999999999563
100,10,100,300,0.01,0.45909857749938965,58.0
100,10,100,300,0.01,0.46297287940979004,150.79999999999563
100,10,100,300,0.01,0.45628929138183594,0.0
100,10,100,300,0.01,0.45894598960876465,112.19999999999709
100,10,100,300,0.01,0.47168922424316406,58.0
100,10,100,300,0.01,0.45744848251342773,131.79999999999563
