100,10,10,300,0.01,9.175225496292114,0.00297914597815
100,10,10,300,0.01,9.112137079238892,0.00397219463754
100,10,10,300,0.01,9.43942642211914,0.00496524329692
100,10,10,300,0.01,9.557850360870361,0.00198609731877
100,10,10,300,0.01,10.566525220870972,0.00397219463754
100,10,10,300,0.01,9.095598459243774,0.000993048659384
100,10,10,300,0.01,8.984466552734375,0.0
100,10,10,300,0.01,8.960796117782593,0.0
100,10,10,300,0.01,9.082439184188843,0.000993048659384
100,10,10,300,0.01,9.040885210037231,0.00198609731877
100,10,20,300,0.01,8.93004584312439,0.00198609731877
100,10,20,300,0.01,9.086816310882568,0.00198609731877
100,10,20,300,0.01,9.235007047653198,0.00198609731877
100,10,20,300,0.01,8.923202276229858,0.00198609731877
100,10,20,300,0.01,8.988830804824829,0.0
100,10,20,300,0.01,9.03838300704956,0.00297914597815
100,10,20,300,0.01,8.9618558883667,0.000993048659384
100,10,20,300,0.01,11.332690954208374,0.00198609731877
100,10,20,300,0.01,9.679158449172974,0.00198609731877
100,10,20,300,0.01,9.016058444976807,0.000993048659384
100,10,30,300,0.01,9.235119819641113,0.00595829195631
100,10,30,300,0.01,9.11091661453247,0.000993048659384
100,10,30,300,0.01,9.124814510345459,0.000993048659384
100,10,30,300,0.01,9.835167169570923,0.000993048659384
100,10,30,300,0.01,9.401219129562378,0.00297914597815
100,10,30,300,0.01,9.197871923446655,0.000993048659384
100,10,30,300,0.01,9.135050296783447,0.000993048659384
100,10,30,300,0.01,9.03269648551941,0.000993048659384
100,10,30,300,0.01,9.115686178207397,0.000993048659384
100,10,30,300,0.01,9.10922360420227,0.00297914597815
100,10,40,300,0.01,9.307435989379883,0.00198609731877
100,10,40,300,0.01,9.197199583053589,0.000993048659384
100,10,40,300,0.01,9.018593311309814,0.0
100,10,40,300,0.01,9.01560926437378,0.000993048659384
100,10,40,300,0.01,9.037536144256592,0.00297914597815
100,10,40,300,0.01,8.954147100448608,0.00198609731877
100,10,40,300,0.01,8.988566637039185,0.00297914597815
100,10,40,300,0.01,9.069828748703003,0.000993048659384
100,10,40,300,0.01,9.074357748031616,0.00595829195631
100,10,40,300,0.01,9.500536680221558,0.000993048659384
100,10,50,300,0.01,9.122699499130249,0.00297914597815
100,10,50,300,0.01,9.341526985168457,0.0
100,10,50,300,0.01,9.126603603363037,0.000993048659384
100,10,50,300,0.01,9.14009404182434,0.00297914597815
100,10,50,300,0.01,9.213376998901367,0.000993048659384
100,10,50,300,0.01,9.26267671585083,0.00297914597815
100,10,50,300,0.01,9.350533723831177,0.000993048659384
100,10,50,300,0.01,9.423129558563232,0.0
100,10,50,300,0.01,9.061912775039673,0.00397219463754
100,10,50,300,0.01,9.079669952392578,0.000993048659384
100,10,60,300,0.01,9.158682584762573,0.000993048659384
100,10,60,300,0.01,10.113590717315674,0.00198609731877
100,10,60,300,0.01,9.644705772399902,0.000993048659384
100,10,60,300,0.01,9.199167728424072,0.0
100,10,60,300,0.01,10.023403882980347,0.000993048659384
100,10,60,300,0.01,10.473267316818237,0.00198609731877
100,10,60,300,0.01,10.136739492416382,0.00297914597815
100,10,60,300,0.01,9.502350807189941,0.000993048659384
100,10,60,300,0.01,9.474588632583618,0.000993048659384
100,10,60,300,0.01,9.126111507415771,0.00297914597815
100,10,70,300,0.01,9.135913133621216,0.000993048659384
100,10,70,300,0.01,9.13417649269104,0.00198609731877
100,10,70,300,0.01,9.103292465209961,0.000993048659384
100,10,70,300,0.01,9.049828290939331,0.000993048659384
100,10,70,300,0.01,9.153492212295532,0.00397219463754
100,10,70,300,0.01,9.170488357543945,0.00198609731877
100,10,70,300,0.01,9.150677919387817,0.000993048659384
100,10,70,300,0.01,9.243617057800293,0.000993048659384
100,10,70,300,0.01,9.14410400390625,0.00198609731877
100,10,70,300,0.01,9.163206815719604,0.0
100,10,80,300,0.01,9.189417600631714,0.0
100,10,80,300,0.01,9.240427255630493,0.00198609731877
100,10,80,300,0.01,9.24617075920105,0.000993048659384
100,10,80,300,0.01,9.195181846618652,0.000993048659384
100,10,80,300,0.01,9.178427457809448,0.000993048659384
100,10,80,300,0.01,9.229767084121704,0.00198609731877
100,10,80,300,0.01,9.224323034286499,0.00198609731877
100,10,80,300,0.01,9.181550025939941,0.00198609731877
100,10,80,300,0.01,9.198956966400146,0.000993048659384
100,10,80,300,0.01,9.169367790222168,0.00297914597815
100,10,90,300,0.01,9.35527229309082,0.000993048659384
100,10,90,300,0.01,9.307774305343628,0.00198609731877
100,10,90,300,0.01,9.289725065231323,0.0
100,10,90,300,0.01,9.292547464370728,0.00496524329692
100,10,90,300,0.01,9.306290626525879,0.00297914597815
100,10,90,300,0.01,9.31742238998413,0.00198609731877
100,10,90,300,0.01,9.335775136947632,0.000993048659384
100,10,90,300,0.01,9.235780954360962,0.000993048659384
100,10,90,300,0.01,9.371175765991211,0.00198609731877
100,10,90,300,0.01,9.451332330703735,0.0
100,10,100,300,0.01,9.395193099975586,0.000993048659384
100,10,100,300,0.01,9.381900548934937,0.00198609731877
100,10,100,300,0.01,9.41666054725647,0.00297914597815
100,10,100,300,0.01,9.350830316543579,0.00198609731877
100,10,100,300,0.01,9.294121980667114,0.0
100,10,100,300,0.01,9.270082473754883,0.000993048659384
100,10,100,300,0.01,9.27176809310913,0.000993048659384
100,10,100,300,0.01,9.3134765625,0.0
100,10,100,300,0.01,9.282796621322632,0.000993048659384
100,10,100,300,0.01,9.382801055908203,0.00198609731877
100,10,10,300,0.01,9.052598237991333,0.000993048659384
