budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
50,30,10,400,90,0.003,0.643878698348999,0.13799999999999812
50,30,10,400,90,0.003,0.6483197212219238,0.9199999999999982
50,30,10,400,90,0.003,0.6452720165252686,2.3679999999999986
50,30,10,400,90,0.003,0.6415255069732666,1.8179999999999978
50,30,10,400,90,0.003,0.6447677612304688,0.029999999999997584
50,30,10,400,90,0.003,0.6505889892578125,0.34999999999999787
50,30,10,400,90,0.003,0.6494245529174805,0.9399999999999977
50,30,10,400,90,0.003,0.6474354267120361,0.8960000000000008
50,30,10,400,90,0.003,0.6558558940887451,0.9199999999999982
50,30,10,400,90,0.003,0.6418583393096924,2.129999999999999
60,30,10,400,90,0.003,0.9512887001037598,0.20199999999999818
60,30,10,400,90,0.003,0.939302921295166,0.0
60,30,10,400,90,0.003,0.95176100730896,0.34999999999999787
60,30,10,400,90,0.003,0.9705216884613037,0.0
60,30,10,400,90,0.003,0.9400539398193359,0.7339999999999982
60,30,10,400,90,0.003,0.9481005668640137,0.029999999999997584
60,30,10,400,90,0.003,0.9532983303070068,0.0
60,30,10,400,90,0.003,0.9484930038452148,0.8399999999999999
60,30,10,400,90,0.003,0.9488377571105957,0.8960000000000008
60,30,10,400,90,0.003,0.9435901641845703,0.0799999999999983
70,30,10,400,90,0.003,1.2427587509155273,0.13799999999999812
70,30,10,400,90,0.003,1.2485625743865967,0.029999999999997584
70,30,10,400,90,0.003,1.2423596382141113,0.20199999999999818
70,30,10,400,90,0.003,1.270218849182129,1.6499999999999986
70,30,10,400,90,0.003,1.2547593116760254,1.5039999999999978
70,30,10,400,90,0.003,1.2396070957183838,1.823999999999998
70,30,10,400,90,0.003,1.2470695972442627,0.34999999999999787
70,30,10,400,90,0.003,1.2581608295440674,1.823999999999998
70,30,10,400,90,0.003,1.2389850616455078,0.029999999999997584
70,30,10,400,90,0.003,1.2403571605682373,0.029999999999997584
80,30,10,400,90,0.003,1.5661647319793701,0.6159999999999997
80,30,10,400,90,0.003,1.5513057708740234,0.12199999999999989
80,30,10,400,90,0.003,1.5599803924560547,1.3640000000000008
80,30,10,400,90,0.003,1.559079885482788,0.12199999999999989
80,30,10,400,90,0.003,1.5428986549377441,0.14199999999999946
80,30,10,400,90,0.003,1.556908369064331,0.5820000000000007
80,30,10,400,90,0.003,1.5399525165557861,1.8059999999999974
80,30,10,400,90,0.003,1.54258131980896,0.029999999999997584
80,30,10,400,90,0.003,1.5583281517028809,1.2240000000000002
80,30,10,400,90,0.003,1.5472331047058105,0.0
90,30,10,400,90,0.003,1.85621976852417,0.6119999999999983
90,30,10,400,90,0.003,1.8566460609436035,0.14199999999999946
90,30,10,400,90,0.003,1.8718717098236084,1.347999999999999
90,30,10,400,90,0.003,1.89382004737854,0.09399999999999764
90,30,10,400,90,0.003,1.8675775527954102,0.0
90,30,10,400,90,0.003,1.8816382884979248,0.09399999999999764
90,30,10,400,90,0.003,1.8781499862670898,1.065999999999999
90,30,10,400,90,0.003,1.8789448738098145,0.6340000000000003
90,30,10,400,90,0.003,1.8640391826629639,0.5859999999999985
90,30,10,400,90,0.003,1.9060344696044922,0.0
100,30,10,400,90,0.003,2.34262752532959,1.8019999999999996
100,30,10,400,90,0.003,2.1752676963806152,0.0799999999999983
100,30,10,400,90,0.003,2.1871800422668457,1.2379999999999995
100,30,10,400,90,0.003,2.1492719650268555,0.0
100,30,10,400,90,0.003,2.1520397663116455,1.3179999999999978
100,30,10,400,90,0.003,2.1693925857543945,0.0
100,30,10,400,90,0.003,2.230832576751709,0.029999999999997584
100,30,10,400,90,0.003,2.1514830589294434,0.38599999999999923
100,30,10,400,90,0.003,2.136579751968384,0.5820000000000007
100,30,10,400,90,0.003,2.3429906368255615,0.6340000000000003
110,30,10,400,90,0.003,2.483999013900757,0.0
110,30,10,400,90,0.003,2.4614295959472656,1.629999999999999
110,30,10,400,90,0.003,2.5169413089752197,0.8399999999999999
110,30,10,400,90,0.003,2.4781534671783447,0.14199999999999946
110,30,10,400,90,0.003,2.430384397506714,0.21599999999999753
110,30,10,400,90,0.003,2.46710205078125,0.12199999999999989
110,30,10,400,90,0.003,2.458456516265869,0.21599999999999753
110,30,10,400,90,0.003,2.447962999343872,0.12199999999999989
110,30,10,400,90,0.003,2.432689666748047,0.0
110,30,10,400,90,0.003,2.4357235431671143,0.09399999999999764
120,30,10,400,90,0.003,2.7457783222198486,0.6920000000000002
120,30,10,400,90,0.003,2.7624809741973877,0.38599999999999923
120,30,10,400,90,0.003,2.7911641597747803,0.029999999999997584
120,30,10,400,90,0.003,2.83601450920105,0.20199999999999818
120,30,10,400,90,0.003,2.7812340259552,0.0799999999999983
120,30,10,400,90,0.003,2.791621685028076,0.0799999999999983
120,30,10,400,90,0.003,2.821533441543579,0.12199999999999989
120,30,10,400,90,0.003,2.780904531478882,0.0
120,30,10,400,90,0.003,2.7680325508117676,1.2240000000000002
120,30,10,400,90,0.003,2.7656800746917725,0.0
130,30,10,400,90,0.003,3.0594441890716553,0.0
130,30,10,400,90,0.003,3.047222852706909,0.14199999999999946
130,30,10,400,90,0.003,3.01275634765625,0.0
