budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
130,10,10,300,30,0.01,50.11506676673889,4916.4
140,10,10,300,30,0.01,53.66617393493652,446.0
140,10,10,300,30,0.01,53.87557005882263,639.2000000000007
140,10,10,300,30,0.01,53.257790088653564,446.0
140,10,10,300,30,0.01,54.16595935821533,4933.800000000001
140,10,10,300,30,0.01,53.755834102630615,4896.200000000001
140,10,10,300,30,0.01,54.07104778289795,4917.0
140,10,10,300,30,0.01,53.74622201919556,672.6000000000004
140,10,10,300,30,0.01,54.01938343048096,4702.4
140,10,10,300,30,0.01,53.94811964035034,449.2000000000007
140,10,10,300,30,0.01,53.90576505661011,4921.800000000001
100,10,10,300,30,0.01,37.374202728271484,4963.4
100,10,10,300,30,0.01,37.82174634933472,4995.4
100,10,10,300,30,0.01,37.23010778427124,1536.4000000000005
100,10,10,300,30,0.01,37.62581491470337,7200.0
100,10,10,300,30,0.01,37.42384433746338,4885.4
100,10,10,300,30,0.01,37.46818017959595,492.2000000000007
100,10,10,300,30,0.01,37.23510003089905,126.60000000000036
100,10,10,300,30,0.01,37.45430850982666,494.8000000000002
100,10,10,300,30,0.01,37.277910470962524,6391.0
100,10,10,300,30,0.01,37.59514665603638,484.0
100,10,20,300,30,0.01,37.552687883377075,81.40000000000055
100,10,20,300,30,0.01,37.65958118438721,452.8000000000002
100,10,20,300,30,0.01,37.38523483276367,659.0
100,10,20,300,30,0.01,37.56786251068115,4933.0
100,10,20,300,30,0.01,38.399452924728394,685.8000000000002
100,10,20,300,30,0.01,37.19707012176514,685.2000000000007
100,10,20,300,30,0.01,37.571314096450806,3241.6000000000004
100,10,20,300,30,0.01,37.34210705757141,4925.200000000001
100,10,20,300,30,0.01,37.22883486747742,4899.800000000001
100,10,20,300,30,0.01,37.425825119018555,612.4000000000005
100,10,30,300,30,0.01,38.39495396614075,4822.4
100,10,30,300,30,0.01,37.76047921180725,1522.8000000000002
100,10,30,300,30,0.01,37.77171277999878,919.4000000000005
100,10,30,300,30,0.01,37.638410568237305,659.0
100,10,30,300,30,0.01,37.323033571243286,4891.6
100,10,30,300,30,0.01,37.530667543411255,881.6000000000004
100,10,30,300,30,0.01,37.5968337059021,4896.0
100,10,30,300,30,0.01,37.57787084579468,837.4000000000005
100,10,30,300,30,0.01,37.78861403465271,449.2000000000007
100,10,30,300,30,0.01,37.77076029777527,462.2000000000007
100,10,40,300,30,0.01,37.551613092422485,366.60000000000036
100,10,40,300,30,0.01,37.570966958999634,4851.6
