budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
100,10,10,300,30,0.01,1.0024678707122803,0.0
100,10,10,300,30,0.01,0.9440202713012695,0.0
100,10,10,300,30,0.01,0.9386816024780273,0.0
100,10,10,300,30,0.01,0.9212298393249512,0.0
100,10,10,300,30,0.01,0.9451508522033691,0.0
100,10,10,300,30,0.01,0.9225730895996094,0.0
100,10,10,300,30,0.01,0.9343664646148682,0.0
100,10,10,300,30,0.01,0.9504342079162598,0.0
100,10,10,300,30,0.01,0.9264256954193115,0.0
100,10,10,300,30,0.01,0.9214837551116943,0.0
100,20,10,300,30,0.01,0.8298063278198242,0.0
100,20,10,300,30,0.01,0.9513957500457764,0.0
100,20,10,300,30,0.01,0.824775218963623,0.0
100,20,10,300,30,0.01,0.8434059619903564,0.0
100,20,10,300,30,0.01,0.8319921493530273,2.72352293138e-06
100,20,10,300,30,0.01,0.9788303375244141,0.0
100,20,10,300,30,0.01,0.8213865756988525,0.0
100,20,10,300,30,0.01,0.8371171951293945,0.0
100,20,10,300,30,0.01,0.8373222351074219,0.0
100,20,10,300,30,0.01,0.8326537609100342,0.0
100,30,10,300,30,0.01,0.7431802749633789,0.0
100,30,10,300,30,0.01,0.7467772960662842,0.0
100,30,10,300,30,0.01,0.7325191497802734,0.0
100,30,10,300,30,0.01,0.7294631004333496,0.0
100,30,10,300,30,0.01,0.7210285663604736,0.0
100,30,10,300,30,0.01,0.8618574142456055,0.0
100,30,10,300,30,0.01,0.741553783416748,0.0
100,30,10,300,30,0.01,0.7298059463500977,0.0
100,30,10,300,30,0.01,0.7773537635803223,0.0
100,30,10,300,30,0.01,0.731827974319458,0.0
100,40,10,300,30,0.01,0.6243033409118652,0.0
100,40,10,300,30,0.01,0.6393420696258545,0.0
100,40,10,300,30,0.01,0.650068998336792,0.0
100,40,10,300,30,0.01,0.6748106479644775,0.0
100,40,10,300,30,0.01,0.626046895980835,0.0
100,40,10,300,30,0.01,0.6322033405303955,0.0
100,40,10,300,30,0.01,0.6278724670410156,0.0
100,40,10,300,30,0.01,0.6460027694702148,0.0
100,40,10,300,30,0.01,0.6237576007843018,0.0
100,40,10,300,30,0.01,0.6318120956420898,0.0
100,50,10,300,30,0.01,0.5385081768035889,0.0
100,50,10,300,30,0.01,0.5856027603149414,0.0
100,50,10,300,30,0.01,0.5286085605621338,0.0
100,50,10,300,30,0.01,0.5321829319000244,0.0
100,50,10,300,30,0.01,0.5482196807861328,0.0
100,50,10,300,30,0.01,0.5325992107391357,0.0
100,50,10,300,30,0.01,0.5428948402404785,0.0
100,50,10,300,30,0.01,0.5356132984161377,0.0
100,50,10,300,30,0.01,0.5316085815429688,0.0
100,50,10,300,30,0.01,0.5236673355102539,0.0
100,60,10,300,30,0.01,0.4311366081237793,0.0
100,60,10,300,30,0.01,0.44460129737854004,0.0
100,60,10,300,30,0.01,0.4511454105377197,0.0
100,60,10,300,30,0.01,0.4899916648864746,0.0
100,60,10,300,30,0.01,0.4315519332885742,0.0
100,60,10,300,30,0.01,0.44445252418518066,1.36176146569e-06
100,60,10,300,30,0.01,0.4342925548553467,0.0
100,60,10,300,30,0.01,0.43192410469055176,0.0
100,60,10,300,30,0.01,0.4496462345123291,0.0
100,60,10,300,30,0.01,0.46596384048461914,0.0
100,70,10,300,30,0.01,0.3771512508392334,0.0
100,70,10,300,30,0.01,0.3390059471130371,8.17056879415e-06
100,70,10,300,30,0.01,0.34561824798583984,0.0
100,70,10,300,30,0.01,0.34462690353393555,0.0
100,70,10,300,30,0.01,0.3565695285797119,0.0
100,70,10,300,30,0.01,0.340839147567749,1.63411375883e-05
100,70,10,300,30,0.01,0.33797764778137207,4.08528439707e-06
100,70,10,300,30,0.01,0.33705782890319824,0.0
100,70,10,300,30,0.01,0.3402421474456787,0.0
100,70,10,300,30,0.01,0.33423876762390137,0.0
100,80,10,300,30,0.01,0.24193024635314941,0.0
100,80,10,300,30,0.01,0.25585365295410156,0.0
100,80,10,300,30,0.01,0.24225187301635742,0.0
100,80,10,300,30,0.01,0.2472844123840332,0.0
100,80,10,300,30,0.01,0.24207091331481934,2.72352293138e-06
100,80,10,300,30,0.01,0.2507491111755371,0.0
100,80,10,300,30,0.01,0.2472383975982666,0.0
100,80,10,300,30,0.01,0.24204134941101074,1.49793761226e-05
100,80,10,300,30,0.01,0.2431941032409668,0.0
100,80,10,300,30,0.01,0.2524547576904297,3.5405798108e-05
100,90,10,300,30,0.01,0.15477228164672852,0.0
100,90,10,300,30,0.01,0.14614057540893555,4.22146054364e-05
100,90,10,300,30,0.01,0.14716386795043945,0.0
100,90,10,300,30,0.01,0.14591407775878906,0.0
100,90,10,300,30,0.01,0.14626049995422363,2.72352293138e-06
100,90,10,300,30,0.01,0.14547395706176758,0.0
100,90,10,300,30,0.01,0.14507389068603516,0.0
100,90,10,300,30,0.01,0.16452479362487793,0.0
100,90,10,300,30,0.01,0.14725875854492188,1.36176146569e-05
100,90,10,300,30,0.01,0.1489865779876709,0.0
50,10,10,300,30,0.01,0.4313194751739502,0.0
50,10,10,300,30,0.01,0.4369640350341797,4.62998898335e-05
50,10,10,300,30,0.01,0.42678260803222656,0.0
50,10,10,300,30,0.01,0.45423388481140137,4.08528439707e-06
50,10,10,300,30,0.01,0.4283933639526367,0.0
50,10,10,300,30,0.01,0.4345970153808594,0.0
