budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
100,10,90,300,30,0.01,0.42116618156433105,0.0
100,10,90,300,30,0.01,0.42023372650146484,0.0
100,10,90,300,30,0.01,0.423844575881958,0.0
100,10,90,300,30,0.01,0.4345409870147705,0.0
100,10,90,300,30,0.01,0.4184722900390625,0.07379999999999853
100,10,90,300,30,0.01,0.41998291015625,0.0
100,10,90,300,30,0.01,0.42243432998657227,0.0
100,10,90,300,30,0.01,0.4147796630859375,0.0
100,10,90,300,30,0.01,0.42193603515625,0.0
100,10,90,300,30,0.01,0.42073988914489746,0.0
100,10,100,300,30,0.01,0.4158029556274414,0.34979999999999833
100,10,100,300,30,0.01,0.42296576499938965,0.0
100,10,100,300,30,0.01,0.42323780059814453,1.1585999999999999
100,10,100,300,30,0.01,0.42003726959228516,0.0
100,10,100,300,30,0.01,0.43594932556152344,0.0
100,10,100,300,30,0.01,0.4368100166320801,0.0
100,10,100,300,30,0.01,0.42714977264404297,0.47839999999999705
100,10,100,300,30,0.01,0.4232966899871826,0.4173999999999971
100,10,100,300,30,0.01,0.42147326469421387,0.0
100,10,100,300,30,0.01,0.42156195640563965,0.34979999999999833
100,10,10,100,30,0.01,0.38275980949401855,0.0
100,10,10,100,30,0.01,0.3831601142883301,0.0
100,10,10,100,30,0.01,0.3821384906768799,0.45339999999999847
100,10,10,100,30,0.01,0.3866767883300781,0.0
100,10,10,100,30,0.01,0.4109222888946533,0.4173999999999971
100,10,10,100,30,0.01,0.3954639434814453,0.0
100,10,10,100,30,0.01,0.3967094421386719,1.232599999999998
100,10,10,100,30,0.01,0.3844115734100342,0.4173999999999971
100,10,10,100,30,0.01,0.38048553466796875,0.34979999999999833
100,10,10,100,30,0.01,0.3860743045806885,0.34979999999999833
100,10,10,100,30,0.01,0.3868372440338135,0.45339999999999847
100,10,10,100,30,0.01,0.39252352714538574,0.4009999999999998
100,10,10,100,30,0.01,0.38485002517700195,0.0
100,10,10,100,30,0.01,0.3886079788208008,0.37959999999999994
100,10,10,100,30,0.01,0.38910841941833496,0.0
100,10,10,100,30,0.01,0.3855326175689697,0.34979999999999833
100,10,10,100,30,0.01,0.40672922134399414,0.0
100,10,10,100,30,0.01,0.38301706314086914,0.0
100,10,10,100,30,0.01,0.38597893714904785,0.0
100,10,10,100,30,0.01,0.3892672061920166,0.0
100,10,10,200,30,0.01,0.3900132179260254,0.37959999999999994
100,10,10,200,30,0.01,0.3910655975341797,0.0
100,10,10,200,30,0.01,0.4034733772277832,0.0
100,10,10,200,30,0.01,0.3899872303009033,0.0
100,10,10,200,30,0.01,0.40055108070373535,0.0
100,10,10,200,30,0.01,0.3891139030456543,0.45339999999999847
100,10,10,200,30,0.01,0.3929004669189453,0.07379999999999853
100,10,10,200,30,0.01,0.4007446765899658,0.0
100,10,10,200,30,0.01,0.3903472423553467,0.0
100,10,10,200,30,0.01,0.4113447666168213,0.0
100,10,10,200,30,0.01,0.39261484146118164,0.0
100,10,10,200,30,0.01,0.39333152770996094,0.6231999999999971
100,10,10,200,30,0.01,0.4010200500488281,0.0
100,10,10,200,30,0.01,0.3931429386138916,0.0
100,10,10,200,30,0.01,0.4022514820098877,0.6231999999999971
100,10,10,200,30,0.01,0.416043758392334,0.9179999999999993
100,10,10,200,30,0.01,0.39497971534729004,0.0
100,10,10,200,30,0.01,0.39186668395996094,0.0
100,10,10,200,30,0.01,0.3946058750152588,0.0
